irmhtsuppgrp,participated in support grp for mntl hlth - py - imp rev,,,,,,,,,,
iimhtsuppgrp,participated in support grp for mntl hlth - py - imp ind,,,,,,,,,,
irmhtered,seen in emergency room/dept for mntl hlth - py - imp rev,,,,,,,,,,
iimhtered,seen in emergency room/dept for mntl hlth - py - imp ind,,,,,,,,,,
irmhtinhosp,rcvd mntl hlth trmt at hospital as inpatient - py - imp rev,,,,,,,,,,
iimhtinhosp,rcvd mntl hlth trmt at hospital as inpatient - py - imp ind,,,,,,,,,,
irmhtinrsmh,rcvd mntl hlth trmt at rsdntl mntl hlth trmt ctr-py-imp rev,,,,,,,,,,
iimhtinrsmh,rcvd mntl hlth trmt at rsdntl mntl hlth trmt ctr-py-imp ind,,,,,,,,,,
irmhtinrhab,rcvd mntl hlth trmt at rsdntl sub rehab/trmt ctr-py-imp rev,,,,,,,,,,
iimhtinrhab,rcvd mntl hlth trmt at rsdntl sub rehab/trmt ctr-py-imp ind,,,,,,,,,,
irmhtinopl,rcvd mntl hlth trmt at other place as inpatient-py-imp rev,,,,,,,,,,
iimhtinopl,rcvd mntl hlth trmt at other place as inpatient-py-imp ind,,,,,,,,,,
irmhtoutmhcr,rcvd mntl hlth trmt at outptnt mntl hlth trmt ctr-py-imp rev,,,,,,,,,,
iimhtoutmhcr,rcvd mntl hlth trmt at outptnt mntl hlth trmt ctr-py-imp ind,,,,,,,,,,
irmhtoutrhab,rcvd mntl hlth trmt at outptnt sub rehab/trmt ctr-py-imp rev,,,,,,,,,,
iimhtoutrhab,rcvd mntl hlth trmt at outptnt sub rehab/trmt ctr-py-imp ind,,,,,,,,,,
irmhtoutthrp,rcvd mntl hlth trmt at therapist office - py - imp rev,,,,,,,,,,
iimhtoutthrp,rcvd mntl hlth trmt at therapist office - py - imp ind,,,,,,,,,,
irmhtoutdoc,rcvd mntl hlth trmt at general medical office - py - imp rev,,,,,,,,,,
iimhtoutdoc,rcvd mntl hlth trmt at general medical office - py - imp ind,,,,,,,,,,
irmhtouthosp,rcvd mntl hlth trmt at hospital as outptnt - py - imp rev,,,,,,,,,,
iimhtouthosp,rcvd mntl hlth trmt at hospital as outptnt - py - imp ind,,,,,,,,,,
irmhtoutschl,rcvd mntl hlth trmt at school health/counseling-py-imp rev,,,,,,,,,,
iimhtoutschl,rcvd mntl hlth trmt at school health/counseling-py-imp ind,,,,,,,,,,
irmhtoutopl,rcvd mntl hlth trmt at other place as outptnt-py- imp rev,,,,,,,,,,
iimhtoutopl,rcvd mntl hlth trmt at other place as outptnt-py- imp ind,,,,,,,,,,
irmhtrxmed,used rx medication to help with mntl hlth - py - imp rev,,,,,,,,,,
iimhtrxmed,used rx medication to help with mntl hlth - py - imp ind,,,,,,,,,,
irmhtphvid,rcvd trmt by phone/video for mntl hlth - py - imp rev,,,,,,,,,,
iimhtphvid,rcvd trmt by phone/video for mntl hlth - py - imp ind,,,,,,,,,,
irmhtpeerspc,rcvd mntl hlth hlp fm peer sup spclst/recvy coach-py-imp rev,,,,,,,,,,
iimhtpeerspc,rcvd mntl hlth hlp fm peer sup spclst/recvy coach-py-imp ind,,,,,,,,,,
mhtinothpy,rc-rcvd mh trmt at some other place as an inpatient - pst yr,,,,,,,,,,
mhtinppy,rc-rcvd mental health treatment as an inpatient - past year,,,,,,,,,,
mhtoutotpy,rc-rcvd mh trmt at some other place as an outpatient-pst yr,,,,,,,,,,
mhtoutppy,rc-rcvd mental health treatment as an outpatient - past year,,,,,,,,,,
mhtoutndoc,rc-rcvd mh trmt as an outpatient other than gen med-pst yr,,,,,,,,,,
mhtrtpy,rc-rcvd mental health treatment - past year,,,,,,,,,,
mhtrtothpy,rc-rcvd mental health treatment or other services-past year,,,,,,,,,,
mhtnseekpy,"rc-thght should get mh trt, didnt recv or seek trt- pst yr",,,,,,,,,,
mhtskthpy,"rc-sought or thght shld get mh trt, didnt recv trt - pst yr",,,,,,,,,,
mhntcost,rc-unmet py mntl hlth trt need: thought cost too much,,,,,,,,,,
mhntinscv,rc-unmet py mntl hlth trt need: no health insur coverage,,,,,,,,,,
mhntenfcv,rc-unmet py mh trt need: health insur didnt cover enough,,,,,,,,,,
mhntwher,rc-unmet py mntl hlth trt need: didnt know where to get trt,,,,,,,,,,
mhntnofnd,rc-unmet py mh trt need: could not find preferred provider,,,,,,,,,,
mhntnoopn,rc-unmet py mh trt need: no openings with preferred provider,,,,,,,,,,
mhntprobs,"rc-unmet py mh trt need: prob w/trans, childcare, appt times",,,,,,,,,,
mhnttime,rc-unmet py mntl hlth trt need: not enough time for trt,,,,,,,,,,
mhntpriv,rc-unmet py mh trt need: worried that info not kept private,,,,,,,,,,
mhntpthnk,rc-unmet py mh trt need: worried what people would thnk/say,,,,,,,,,,
mhntconsq,"rc-unmet py mh trt need: thght would lose job, home, child",,,,,,,,,,
mhntstart,rc-unmet py mntl hlth trt need: not ready to start trt,,,,,,,,,,
mhnthndl,rc-unmet py mntl hlth trt need: thought could handle on own,,,,,,,,,,
mhntfflke,rc-unmet py mh trt need: fam/friends/relig grp wouldnt like,,,,,,,,,,
mhntforce,rc-unmet py mh trt need: afraid of being forced against will,,,,,,,,,,
mhntmeds,rc-unmet py mh trt need: thought would be told to take meds,,,,,,,,,,
mhntnohlp,rc-unmet py mntl hlth trt need: didnt think trt would help,,,,,,,,,,
mhntcare,rc-unmet py mh trt need: no one would care if you got better,,,,,,,,,,
rcvsutomht,rc-rcvd substance use trt or mental health trt in past year,,,,,,,,,,
rcvmhtnsut,rc-rcvd mental health trt but not sub use trt in past year,,,,,,,,,,
rcvsutnmht,rc-rcvd sub use trt but not mental health trt in past year,,,,,,,,,,
rcvsutamht,rc-rcvd both sub use trt and mental health trt in past year,,,,,,,,,,
pregnant,are you pregnant,,,,,,,,,,
htanswer,preferred way to report height,,,,,,,,,,
htinche2,height in inches without shoes - recode,,,,,,,,,,
wtanswer,preferred way to report weight,,,,,,,,,,
wtpound2,weight in pounds - recode,,,,,,,,,,
nmertmt2,# of times been treated in emer room past 12 mos,,,,,,,,,,
inhospyr,stayed overnight as inpnt in hosp past 12 mos,,,,,,,,,,
nmngths2,# nights stayed in hospital overnight or longer,,,,,,,,,,
nmvsopt2,# outpatient visits past 12 mos - recode,,,,,,,,,,
nmvsoest,# times visited dr about own health pst yr,,,,,,,,,,
teleaptyr,talk to doc about health over phone/email/video pst 12 mos,,,,,,,,,,
hpusetob,health prof asked pst 12 mos: tobacco use,,,,,,,,,,
hpusealc,health prof asked pst 12 mos: alcohol use,,,,,,,,,,
hpusedrg,health prof asked pst 12 mos: drug use,,,,,,,,,,
hpqttob,health prof advised you to quit tobacco use,,,,,,,,,,
hpalcamt,doctor asked how much you drink,,,,,,,,,,
hpalcfrq,doctor asked how often you drink,,,,,,,,,,
hpalcprb,doctor asked if any drinking probs,,,,,,,,,,
hpalccut,doctor advised you to cut down on drinking,,,,,,,,,,
hpalctx,doctor offered info about alcohol treatmt,,,,,,,,,,
hpalcnot,doctor didnt discuss my alcohol use with me,,,,,,,,,,
hpdrgtalk,health prof discussed my drug use with me,,,,,,,,,,
stdanyyr,had sexually transmitted disease pst 12 mos,,,,,,,,,,
hrtcondev,ever told had heart condition,,,,,,,,,,
diabetevr,ever told had diabetes/sugar diabetes,,,,,,,,,,
copdever,ever told had chronic bronchitis or copd,,,,,,,,,,
cirrosevr,ever told had cirrhosis of the liver,,,,,,,,,,
hepbcever,ever told had hepatitis b or c,,,,,,,,,,
kidnydsev,ever told had kidney disease,,,,,,,,,,
asthmaevr,ever told had asthma,,,,,,,,,,
hivaidsev,ever told had hiv or aids,,,,,,,,,,
cancerevr,ever told had cancer,,,,,,,,,,
highbpevr,ever told had high blood pressure,,,,,,,,,,
nonabovev,never had any of these conditions,,,,,,,,,,
cabladder,type of cancer: bladder,,,,,,,,,,
cabloleulym,type of cancer: blood/leukemia/lymphoma,,,,,,,,,,
caother2,type of cancer: other,,,,,,,,,,
cabreast,type of cancer: breast,,,,,,,,,,
cacervix,type of cancer: cervix (females only),,,,,,,,,,
cacolnrect,type of cancer: colon/rectum,,,,,,,,,,
caesopstom,type of cancer: esophagus/stomach,,,,,,,,,,
cagallivpan,type of cancer: gallbladder/liver/pancreas,,,,,,,,,,
cakidney,type of cancer: kidney,,,,,,,,,,
calarylung,type of cancer: larynx/windpipe/lung,,,,,,,,,,
camelanom,type of cancer: melanoma,,,,,,,,,,
camoutthro,type of cancer: mouth/tongue/lip/throat/pharynx,,,,,,,,,,
caovary,type of cancer: ovary (females only),,,,,,,,,,
caprostest,type of cancer: prostate/testis (males only),,,,,,,,,,
caskinoth,type of cancer: skin (not melanoma),,,,,,,,,,
caskindk,"type of cancer: skin don""t know which kind",,,,,,,,,,
cathyroid,type of cancer: thyroid,,,,,,,,,,
cauterus,type of cancer: uterus (females only),,,,,,,,,,
canceryr,had any cancer past 12 months,,,,,,,,,,
hrtcondag,age heart condition 1st diagnosed,,,,,,,,,,
hrtcondyr,had heart condition past 12 months,,,,,,,,,,
diabeteag,age diabetes 1st diagnosed,,,,,,,,,,
copdage,age copd 1st diagnosed,,,,,,,,,,
cirrosage,age cirrhosis 1st diagnosed,,,,,,,,,,
hepbcage,age hepatitis 1st diagnosed,,,,,,,,,,
kidnydsag,age kidney disease 1st diagnosed,,,,,,,,,,
asthmaage,age asthma 1st diagnosed,,,,,,,,,,
asthmanow,still have asthma,,,,,,,,,,
hivaidsag,age 1st found out had hiv/aids,,,,,,,,,,
highbpmed,taking meds for high blood pressure,,,,,,,,,,
highbpage,age when high blood pressure 1st diagnosed,,,,,,,,,,
preg,rc-pregnant females aged 12-44,,,,,,,,,,
preg2,rc-pregnancy status of females aged 12-44,,,,,,,,,,
trimest,rc-current trimester of pregnancy-females aged 12-44,,,,,,,,,,
bmi2,rc-body mass index (bmi),,,,,,,,,,
teleaptyr2,rc-talk to doc about virtual service treatment-past year,,,,,,,,,,
casuprob,think ever had problem with own drug or alcohol use,,,,,,,,,,
casurcvr,think in recovery from drug or alcohol problem,,,,,,,,,,
camhprob,think ever had problem with own mental health,,,,,,,,,,
camhrcvr,think in recovery from mental health problem,,,,,,,,,,
kratever,ever used kratom,,,,,,,,,,
kratrec,time since last used kratom,,,,,,,,,,
flvvapevr,ever vaped only flavoring without nicotine/substance,,,,,,,,,,
flvvaprec,time since last vaped only flavoring,,,,,,,,,,
synmrjevr,ever used synthetic marijuana,,,,,,,,,,
synmrjrec,time since last used synthetic marijuana,,,,,,,,,,
synstmevr,ever used synthetic stimulants,,,,,,,,,,
synstmrec,time since last used synthetic stimulants,,,,,,,,,,
imfever,ever used illegally made fentanyl,,,,,,,,,,
imfndlever,ever injected illegally made fentanyl with needle,,,,,,,,,,
irkratrec,kratom recency - imputation revised,,,,,,,,,,
iikratrec,kratom recency - imputation indicator,,,,,,,,,,
irflvvaprec,only flavoring vaping recency - imputation revised,,,,,,,,,,
iiflvvaprec,only flavoring vaping recency - imputation indicator,,,,,,,,,,
irsynmrjrec,synthetic marijuana recency - imputation revised,,,,,,,,,,
iisynmrjrec,synthetic marijuana recency - imputation indicator,,,,,,,,,,
irsynstmrec,synthetic stimulants recency - imputation revised,,,,,,,,,,
iisynstmrec,synthetic stimulants recency - imputation indicator,,,,,,,,,,
irimfrec,illegally made fentanyl recency - imputation revised,,,,,,,,,,
iiimfrec,illegally made fentanyl recency - imputation indicator,,,,,,,,,,
casuprob2,rc-perceived ever had drug or alcohol use problem,,,,,,,,,,
rcvysubprb,rc-perceived recovery from drug or alcohol use problem,,,,,,,,,,
camhprob2,rc-perceived ever had a mental health issue,,,,,,,,,,
rcvymhprb,rc-perceived recovery from mental health issue,,,,,,,,,,
kratomflag,rc-kratom - ever used,,,,,,,,,,
kratomyr,rc-kratom - past year use,,,,,,,,,,
kratommon,rc-kratom - past month use,,,,,,,,,,
flvvapflag,rc-only flavoring vaping - ever used,,,,,,,,,,
flvvapyr,rc-only flavoring vaping - past year use,,,,,,,,,,
flvvapmon,rc-only flavoring vaping - past month use,,,,,,,,,,
synmrjflag,rc-synthetic marijuana - ever used,,,,,,,,,,
synmrjyr,rc-synthetic marijuana - past year use,,,,,,,,,,
synmrjmon,rc-synthetic marijuana - past month use,,,,,,,,,,
synstmflag,rc-synthetic stimulants - ever used,,,,,,,,,,
synstmyr,rc-synthetic stimulants - past year use,,,,,,,,,,
synstmmon,rc-synthetic stimulants - past month use,,,,,,,,,,
imfflag,rc-illegally made fentanyl - ever used,,,,,,,,,,
imfyr,rc-illegally made fentanyl - past year use,,,,,,,,,,
imfmon,rc-illegally made fentanyl - past month use,,,,,,,,,,
imfnedflag,rc-ever used a needle to inject imf,,,,,,,,,,
anynedflag,rc-ever used a needle to inject drugs,,,,,,,,,,
anynedyr,rc- used a needle to inject drugs - past year,,,,,,,,,,
fpimfanyyr,rc-fentanyl products including imf - any past year use,,,,,,,,,,
fpimfnmyr,rc-fentanyl products including imf - past year misuse,,,,,,,,,,
opiimfnmyr,rc-opioids including imf - past year misuse,,,,,,,,,,
opiimfnmmn,rc-opioids including imf - past month misuse,,,,,,,,,,
ilimfothfg,"rc-illicit drug, imf, or other sub - ever used",,,,,,,,,,
ilimfothyr,"rc-illicit drug, imf, or other sub - past year use",,,,,,,,,,
ilimfothmn,"rc-illicit drug, imf, or other sub - past month use",,,,,,,,,,
conegmh,how covid-19 negatively affected mental health,,,,,,,,,,
coalcuse,how covid-19 affected amount of alcohol drank,,,,,,,,,,
codrguse,how covid-19 affected drug use,,,,,,,,,,
cofinanc,how often had serious financial worries due to covid-19,,,,,,,,,,
comhtele,mental hlth appts moved to telehealth due to covid-19,,,,,,,,,,
comhaptdl,delays/cancellations in mental hlth appts due to covid-19,,,,,,,,,,
comhrxdl,delays getting mental hlth prescriptions due to covid-19,,,,,,,,,,
comhsvhlt,lack of mntl hlth care caused impact to hlth due to covid-19,,,,,,,,,,
cosutele,sub use trmt appts moved to telehealth due to covid-19,,,,,,,,,,
cosuaptdl,delays/cancellations in sub use trmt appts due to covid-19,,,,,,,,,,
cosurxdl,delays getting sub use trmt prescriptions due to covid-19,,,,,,,,,,
cosusvhlt,lack of sub use trmt caused impact to hlth due to covid-19,,,,,,,,,,
cohctele,medical appts moved to telehealth due to covid-19,,,,,,,,,,
cohcaptdl,delays/cancellations in medical appts due to covid-19,,,,,,,,,,
cohcrxdl,delays getting medical prescriptions due to covid-19,,,,,,,,,,
cohcsvhlt,lack of med care caused impact to hlth due to covid-19,,,,,,,,,,
coclnegmh,rc-collapsed how covid-19 negatively affected mental hlth,,,,,,,,,,
coclalcuse,rc-collapsed how covid-19 affected amount alcohol drank,,,,,,,,,,
cocldrguse,rc-collapsed how covid-19 affected drug use,,,,,,,,,,
coclfinanc,rc-collapse how often serious financial worries due covid,,,,,,,,,,
comhtele2,rc-mental health appts moved to telehealth due covid-19,,,,,,,,,,
comhaptdl2,rc-delays/cancellations in mental hlth appts due covid-19,,,,,,,,,,
comhrxdl2,rc-delays getting mental hlth prescriptions due covid-19,,,,,,,,,,
comhsvhlt2,rc-lack mntl hlth care caused impact to hlth due covid-19,,,,,,,,,,
cosutele2,rc-sub use trt appts moved to telehealth due to covid-19,,,,,,,,,,
cosuaptdl2,rc-delays/cancellations in sub use trt appts due covid-19,,,,,,,,,,
cosurxdl2,rc-delays getting sub use trt prescriptions due covid-19,,,,,,,,,,
cosusvhlt2,rc-lack of sub use trt caused impact to hlth due covid-19,,,,,,,,,,
cohctele2,rc-med care appointments moved to telehealth due covid-19,,,,,,,,,,
cohcaptdl2,rc-delays/cancellations in med care appts due to covid-19,,,,,,,,,,
cohcrxdl2,rc-delays getting medical care prescriptions due covid-19,,,,,,,,,,
cohcsvhlt2,rc-lack of med care caused impact to health due covid-19,,,,,,,,,,
langver,language version,,,,,,,,,,
gqtype2,type of group quarter,,,,,,,,,,
