Column1,entity:A_MainTableDatasets_id,Categories,Data,DataDictionary,FileFormat,Homepage,SizeGb,Source,Sponsor,Year,dataset_name,dataset_title,file_name,Column3,Column4,Column5,Column52
312,ReadingParticipation_LocalEducationAgency_2016-2017,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-participation-lea-sy2016-17.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2016-17-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2016-2017,reading_participation_local_education_agency_2016,Reading Participation Local Education Agency 2016,reading_participation_local_education_agency_2016.csv,,,,
313,ReadingParticipation_LocalEducationAgency_2017-2018,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-participation-lea-sy2017-18.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2017-18-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2017-2018,reading_participation_local_education_agency_2017,Reading Participation Local Education Agency 2017,reading_participation_local_education_agency_2017.csv,,,,
314,ReadingParticipation_LocalEducationAgency_2018-2019,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/rla-participation-lea-sy2018-19-long.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2018-19-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.124,EdFacts,ED,2018-2019,reading_participation_local_education_agency_2018,Reading Participation Local Education Agency 2018,reading_participation_local_education_agency_2018.csv,,,,
315,SDOH_ATSDR_SVI_SocialVulnerability_2014,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI2014_US.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI2014Documentation_01192022.pdf,CSV,https://www.atsdr.cdc.gov/placeandhealth/svi/data_documentation_download.html,0.168,Social Determinants of Health Database,CDC/ATSDR,2014,sdoh_atsdr_svi_social_vulnerability_2014,SDOH ATSDR SVI Social Vulnerability 2014,sdoh_atsdr_svi_social_vulnerability_2014.csv,,,,
316,SDOH_ATSDR_SVI_SocialVulnerability_2016,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI2016_US.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI2016Documentation_01192022.pdf,CSV,https://www.atsdr.cdc.gov/placeandhealth/svi/data_documentation_download.html,0.052,Social Determinants of Health Database,CDC/ATSDR,2016,sdoh_atsdr_svi_social_vulnerability_2016,SDOH ATSDR SVI Social Vulnerability 2016,sdoh_atsdr_svi_social_vulnerability_2016.csv,,,,
317,SDOH_ATSDR_SVI_SocialVulnerability_2018,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI2018_US.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI2018Documentation_01192022_1.pdf,CSV,https://www.atsdr.cdc.gov/placeandhealth/svi/data_documentation_download.html,0.045,Social Determinants of Health Database,CDC/ATSDR,2018,sdoh_atsdr_svi_social_vulnerability_2018,SDOH ATSDR SVI Social Vulnerability 2018,sdoh_atsdr_svi_social_vulnerability_2018.csv,,,,
318,SDOH_ATSDR_SVI_SocialVulnerability_2020,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI2020_US.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI2020Documentation_08.05.22.pdf,CSV,https://www.atsdr.cdc.gov/placeandhealth/svi/data_documentation_download.html,0.06,Social Determinants of Health Database,CDC/ATSDR,2020,sdoh_atsdr_svi_social_vulnerability_2020,SDOH ATSDR SVI Social Vulnerability 2020,sdoh_atsdr_svi_social_vulnerability_2020.csv,,,,
319,SDOH_ATSDR_SVI_SocialVulnerability_2022,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI_2022_US_county.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/SVI2022Documentation.pdf,CSV,https://www.atsdr.cdc.gov/placeandhealth/svi/data_documentation_download.html,0.002,Social Determinants of Health Database,CDC/ATSDR,2022,sdoh_atsdr_svi_social_vulnerability_2022,SDOH ATSDR SVI Social Vulnerability 2022,sdoh_atsdr_svi_social_vulnerability_2022.csv,,,,
343,SPEI_Standardized_Precipitation_Evapotranspiration_1895-2016,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/Standardized_Precipitation_Evapotranspiration_Index__1895-2016.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/SPEI_Metadata_Jan2017.pdf,CSV,https://data.cdc.gov/Environmental-Health-Toxicology/Standardized-Precipitation-Evapotranspiration-Inde/6nbv-ifib,0.1661,SPEI,CDC,1895-2016,spei_standardized_precipitation_evapotranspiration_1895,SPEI Standardized Precipitation Evapotranspiration 1895,spei_standardized_precipitation_evapotranspiration_1895.csv,,,,
344,SPI_Standardized_Precipitation_1895-2016,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/Standardized_Precipitation_1895-2016.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/SPI_Metadata_Jan2017.pdf,CSV,https://data.cdc.gov/Environmental-Health-Toxicology/Standardized-Precipitation-Index-1895-2016/xbk2-5i4e,0.0976,SPI,CDC,1895-2016,spi_standardized_precipitation_1895,SPI Standardized Precipitation 1895,spi_standardized_precipitation_1895.csv,,,,
345,U.S._Chronic_Disease_Indicators__CDI,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/U.S._Chronic_Disease_Indicators__CDI___2023.csv,https://chronicdata.cdc.gov/Chronic-Disease-Indicators/U-S-Chronic-Disease-Indicators-CDI-/g4ie-h725,CSV,https://chronicdata.cdc.gov/Chronic-Disease-Indicators/U-S-Chronic-Disease-Indicators-CDI-/g4ie-h725,0.342,CDI,CDC,2010-2021,u.s._chronic_disease_indicators_cdi,U.S. Chronic Disease Indicators CDI,u.s._chronic_disease_indicators_cdi.csv,,,,
346,USDM_US_Drought_Monitor_2000-2016,Neighborhood and Built Environment,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/United_States_Drought_Monitor__2000-2016.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/NeighborhoodAndBuiltEnvironment/USDM_Metadata_Mar2017.pdf,CSV,https://data.cdc.gov/Environmental-Health-Toxicology/United-States-Drought-Monitor-2000-2016/spsk-9jj6,0.0578,USDM,CDC,2000-2016,usdm_us_drought_monitor_2000,USDM US Drought Monitor 2000,usdm_us_drought_monitor_2000.csv,,,,
350,YRBSS_YouthRiskBehavior_2015,Health Behaviors,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/yrbs2015.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/2015_yrbs-data-users_guide_smy_combined.pdf,CSV,https://www.cdc.gov/healthyyouth/data/yrbs/data.htm,0.02,Youth Risk Behavior Surveillance System (YRBSS),CDC,2015,yrbss_youth_risk_behavior_2015,YRBSS Youth Risk Behavior 2015,yrbss_youth_risk_behavior_2015.csv,,,,
351,YRBSS_YouthRiskBehavior_2017,Health Behaviors,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/yrbs2017.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/2017_YRBS_Data_Users_Guide.pdf,CSV,https://www.cdc.gov/healthyyouth/data/yrbs/data.htm,0.0188,Youth Risk Behavior Surveillance System (YRBSS),CDC,2017,yrbss_youth_risk_behavior_2017,YRBSS Youth Risk Behavior 2017,yrbss_youth_risk_behavior_2017.csv,,,,
352,YRBSS_YouthRiskBehavior_2019,Health Behaviors,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/yrbs2019.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/2019_National_YRBS_Data_Users_Guide.pdf,CSV,https://www.cdc.gov/healthyyouth/data/yrbs/data.htm,0.017,Youth Risk Behavior Surveillance System (YRBSS),CDC,2019,yrbss_youth_risk_behavior_2019,YRBSS Youth Risk Behavior 2019,yrbss_youth_risk_behavior_2019.csv,,,,
353,YRBSS_YouthRiskBehavior_2021,Health Behaviors,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/yrbs2021.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/2021_YRBS_Data_Users_Guide_508.pdf,CSV,https://www.cdc.gov/yrbs/data/index.html,0.021,Youth Risk Behavior Surveillance System (YRBSS),CDC,2021,yrbss_youth_risk_behavior_2021,YRBSS Youth Risk Behavior 2021,yrbss_youth_risk_behavior_2021.csv,,,,
354,YRBSS_YouthRiskBehavior_2023,Health Behaviors,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/yrbs2023.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/2023_National_YRBS_Data_Users_Guide508.pdf,CSV,https://www.cdc.gov/yrbs/data/index.html,0.025,Youth Risk Behavior Surveillance System (YRBSS),CDC,2023,yrbss_youth_risk_behavior_2023,YRBSS Youth Risk Behavior 2023,yrbss_youth_risk_behavior_2023.csv,,,,
